galaxynote,,,,NNG,*,F,galaxynote,Compound,*,*,galaxy/NNG/*+note/NNG/*
galaxynotepro,,,,NNG,*,F,galaxynotepro,Compound,*,*,galaxy/NNG/*+note/NNG/*+pro/NNG/*
galaxyon,,,,NNG,*,F,galaxyon,Compound,*,*,galaxy/NNG/*+on/NNG/*
galaxys,,,,NNG,*,F,galaxys,Compound,*,*,galaxy/NNG/*+s/NNG/*
galaxytab,,,,NNG,*,F,galaxytab,Compound,*,*,galaxy/NNG/*+tab/NNG/*
galaxytap,,,,NNG,*,F,galaxytap,Compound,*,*,galaxy/NNG/*+tap/NNG/*
galaxyview,,,,NNG,*,F,galaxyview,Compound,*,*,galaxy/NNG/*+view/NNG/*
galaxywatch,,,,NNG,*,F,galaxywatch,Compound,*,*,galaxy/NNG/*+watch/NNG/*
galaxywide,,,,NNG,*,F,galaxywide,Compound,*,*,galaxy/NNG/*+wide/NNG/*
gamepad,,,,NNG,*,F,gamepad,Compound,*,*,game/NNG/*+pad/NNG/*
gapkids,,,,NNG,*,F,gapkids,Compound,*,*,gap/NNG/*+kids/NNG/*
getmoving,,,,NNG,*,F,getmoving,Compound,*,*,get/NNG/*+moving/NNG/*
gigabyte,,,,NNG,*,F,gigabyte,Compound,*,*,giga/NNG/*+byte/NNG/*
gingerbon,,,,NNG,*,F,gingerbon,Compound,*,*,ginger/NNG/*+bon/NNG/*
gmax,,,,NNG,*,F,gmax,Compound,*,*,g/NNG/*+max/NNG/*
gogrip,,,,NNG,*,F,gogrip,Compound,*,*,go/NNG/*+grip/NNG/*
gopro,,,,NNG,*,F,gopro,Compound,*,*,go/NNG/*+pro/NNG/*
gotway,,,,NNG,*,F,gotway,Compound,*,*,got/NNG/*+way/NNG/*
gowalk,,,,NNG,*,F,gowalk,Compound,*,*,go/NNG/*+walk/NNG/*
gpack,,,,NNG,*,F,gpack,Compound,*,*,g/NNG/*+pack/NNG/*
gpad,,,,NNG,*,F,gpad,Compound,*,*,g/NNG/*+pad/NNG/*
gpass,,,,NNG,*,F,gpass,Compound,*,*,g/NNG/*+pass/NNG/*
gpro,,,,NNG,*,F,gpro,Compound,*,*,g/NNG/*+pro/NNG/*
gshock,,,,NNG,*,F,gshock,Compound,*,*,g/NNG/*+shock/NNG/*
handheld,,,,NNG,*,F,handheld,Compound,*,*,hand/NNG/*+held/NNG/*
happycall,,,,NNG,*,F,happycall,Compound,*,*,happy/NNG/*+call/NNG/*
hdledtv,,,,NNG,*,F,hdledtv,Compound,*,*,hd/NNG/*+led/NNG/*+tv/NNG/*
hdlte,,,,NNG,*,F,hdlte,Compound,*,*,hd/NNG/*+lte/NNG/*
hdmitodvi,,,,NNG,*,F,hdmitodvi,Compound,*,*,hdmi/NNG/*+to/NNG/*+dvi/NNG/*
hdtv,,,,NNG,*,F,hdtv,Compound,*,*,hd/NNG/*+tv/NNG/*
headphone,,,,NNG,*,F,headphone,Compound,*,*,head/NNG/*+phone/NNG/*
heatsink,,,,NNG,*,F,heatsink,Compound,*,*,heat/NNG/*+sink/NNG/*
hexbug,,,,NNG,*,F,hexbug,Compound,*,*,hex/NNG/*+bug/NNG/*
hibox,,,,NNG,*,F,hibox,Compound,*,*,hi/NNG/*+box/NNG/*
highspeed,,,,NNG,*,F,highspeed,Compound,*,*,high/NNG/*+speed/NNG/*
hikvision,,,,NNG,*,F,hikvision,Compound,*,*,hik/NNG/*+vision/NNG/*
hotpoint,,,,NNG,*,F,hotpoint,Compound,*,*,hot/NNG/*+point/NNG/*
hyperdrive,,,,NNG,*,F,hyperdrive,Compound,*,*,hyper/NNG/*+drive/NNG/*
ibmthinkpad,,,,NNG,*,F,ibmthinkpad,Compound,*,*,ibm/NNG/*+think/NNG/*+pad/NNG/*
icablelink,,,,NNG,*,F,icablelink,Compound,*,*,i/NNG/*+cable/NNG/*+link/NNG/*
icchome,,,,NNG,*,F,icchome,Compound,*,*,icc/NNG/*+home/NNG/*
ideapad,,,,NNG,*,F,ideapad,Compound,*,*,idea/NNG/*+pad/NNG/*
ideawalk,,,,NNG,*,F,ideawalk,Compound,*,*,idea/NNG/*+walk/NNG/*
ikmx,,,,NNG,*,F,ikmx,Compound,*,*,ik/NNG/*+mx/NNG/*
imotiv,,,,NNG,*,F,imotiv,Compound,*,*,i/NNG/*+motiv/NNG/*
ionlatex,,,,NNG,*,F,ionlatex,Compound,*,*,ion/NNG/*+latex/NNG/*
ipadair,,,,NNG,*,F,ipadair,Compound,*,*,ipad/NNG/*+air/NNG/*
ipcam,,,,NNG,*,F,ipcam,Compound,*,*,ip/NNG/*+cam/NNG/*
iphonecase,,,,NNG,*,F,iphonecase,Compound,*,*,iphone/NNG/*+case/NNG/*
iphonese,,,,NNG,*,F,iphonese,Compound,*,*,iphone/NNG/*+se/NNG/*
iphonex,,,,NNG,*,F,iphonex,Compound,*,*,iphone/NNG/*+x/NNG/*
iptime,,,,NNG,*,F,iptime,Compound,*,*,ip/NNG/*+time/NNG/*
isofix,,,,NNG,*,F,isofix,Compound,*,*,iso/NNG/*+fix/NNG/*
jansports,,,,NNG,*,F,jansports,Compound,*,*,jan/NNG/*+sports/NNG/*
jaybird,,,,NNG,*,F,jaybird,Compound,*,*,jay/NNG/*+bird/NNG/*
jetbook,,,,NNG,*,F,jetbook,Compound,*,*,jet/NNG/*+book/NNG/*
jetdrive,,,,NNG,*,F,jetdrive,Compound,*,*,jet/NNG/*+drive/NNG/*
jetstream,,,,NNG,*,F,jetstream,Compound,*,*,jet/NNG/*+stream/NNG/*
jimmychoo,,,,NNG,*,F,jimmychoo,Compound,*,*,jimmy/NNG/*+choo/NNG/*
joeybigtinrainbowmediumclearwater,,,,NNG,*,F,joeybigtinrainbowmediumclearwater,Compound,*,*,joeybigtinrainbowmediumclearwate/NNG/*+r/NNG/*
jupazip,,,,NNG,*,F,jupazip,Compound,*,*,jupa/NNG/*+zip/NNG/*
justlink,,,,NNG,*,F,justlink,Compound,*,*,just/NNG/*+link/NNG/*
labelm,,,,NNG,*,F,labelm,Compound,*,*,label/NNG/*+m/NNG/*
lacrememain,,,,NNG,*,F,lacrememain,Compound,*,*,la/NNG/*+creme/NNG/*+main/NNG/*
lazboy,,,,NNG,*,F,lazboy,Compound,*,*,laz/NNG/*+boy/NNG/*
lazybee,,,,NNG,*,F,lazybee,Compound,*,*,lazy/NNG/*+bee/NNG/*
lcdtv,,,,NNG,*,F,lcdtv,Compound,*,*,lcd/NNG/*+tv/NNG/*
leanback,,,,NNG,*,F,leanback,Compound,*,*,lean/NNG/*+back/NNG/*
leatherman,,,,NNG,*,F,leatherman,Compound,*,*,leather/NNG/*+man/NNG/*
lebody,,,,NNG,*,F,lebody,Compound,*,*,le/NNG/*+body/NNG/*
ledtv,,,,NNG,*,F,ledtv,Compound,*,*,led/NNG/*+tv/NNG/*
leicamp,,,,NNG,*,F,leicamp,Compound,*,*,leica/NNG/*+mp/NNG/*
lepapa,,,,NNG,*,F,lepapa,Compound,*,*,le/NNG/*+papa/NNG/*
lgdios,,,,NNG,*,F,lgdios,Compound,*,*,lg/NNG/*+dios/NNG/*
lggpad,,,,NNG,*,F,lggpad,Compound,*,*,lg/NNG/*+g/NNG/*+pad/NNG/*
lggpro,,,,NNG,*,F,lggpro,Compound,*,*,lg/NNG/*+g/NNG/*+pro/NNG/*
lggram,,,,NNG,*,F,lggram,Compound,*,*,lg/NNG/*+gram/NNG/*
lggx,,,,NNG,*,F,lggx,Compound,*,*,lg/NNG/*+gx/NNG/*
lgibe,,,,NNG,*,F,lgibe,Compound,*,*,lg/NNG/*+ibe/NNG/*
lgibm,,,,NNG,*,F,lgibm,Compound,*,*,lg/NNG/*+ibm/NNG/*
lginfinia,,,,NNG,*,F,lginfinia,Compound,*,*,lg/NNG/*+infinia/NNG/*
lglcd,,,,NNG,*,F,lglcd,Compound,*,*,lg/NNG/*+lcd/NNG/*
lglcdtv,,,,NNG,*,F,lglcdtv,Compound,*,*,lg/NNG/*+lcd/NNG/*+tv/NNG/*
lgledtv,,,,NNG,*,F,lgledtv,Compound,*,*,lg/NNG/*+led/NNG/*+tv/NNG/*
lglogix,,,,NNG,*,F,lglogix,Compound,*,*,lg/NNG/*+logix/NNG/*
lgpc,,,,NNG,*,F,lgpc,Compound,*,*,lg/NNG/*+pc/NNG/*
lgsmarttv,,,,NNG,*,F,lgsmarttv,Compound,*,*,lg/NNG/*+smart/NNG/*+tv/NNG/*
lgstyler,,,,NNG,*,F,lgstyler,Compound,*,*,lg/NNG/*+styler/NNG/*
lgtv,,,,NNG,*,F,lgtv,Compound,*,*,lg/NNG/*+tv/NNG/*
lguplus,,,,NNG,*,F,lguplus,Compound,*,*,lg/NNG/*+uplus/NNG/*
lgwhisen,,,,NNG,*,F,lgwhisen,Compound,*,*,lg/NNG/*+whisen/NNG/*
lgxnote,,,,NNG,*,F,lgxnote,Compound,*,*,lg/NNG/*+x/NNG/*+note/NNG/*
lifetrons,,,,NNG,*,F,lifetrons,Compound,*,*,life/NNG/*+trons/NNG/*
lillypots,,,,NNG,*,F,lillypots,Compound,*,*,lilly/NNG/*+pots/NNG/*
limegreen,,,,NNG,*,F,limegreen,Compound,*,*,lime/NNG/*+green/NNG/*
longcilsboncza,,,,NNG,*,F,longcilsboncza,Compound,*,*,longcils/NNG/*+boncza/NNG/*
longsleeved,,,,NNG,*,F,longsleeved,Compound,*,*,long/NNG/*+sleeved/NNG/*
longtee,,,,NNG,*,F,longtee,Compound,*,*,long/NNG/*+tee/NNG/*
longvest,,,,NNG,*,F,longvest,Compound,*,*,long/NNG/*+vest/NNG/*
lookoptical,,,,NNG,*,F,lookoptical,Compound,*,*,look/NNG/*+optical/NNG/*
loomband,,,,NNG,*,F,loomband,Compound,*,*,loom/NNG/*+band/NNG/*
looneytoons,,,,NNG,*,F,looneytoons,Compound,*,*,looney/NNG/*+toons/NNG/*
loosetee,,,,NNG,*,F,loosetee,Compound,*,*,loose/NNG/*+tee/NNG/*
lorafrances,,,,NNG,*,F,lorafrances,Compound,*,*,lora/NNG/*+frances/NNG/*
lornajane,,,,NNG,*,F,lornajane,Compound,*,*,lorna/NNG/*+jane/NNG/*
loropiana,,,,NNG,*,F,loropiana,Compound,*,*,loro/NNG/*+piana/NNG/*
losangeles,,,,NNG,*,F,losangeles,Compound,*,*,los/NNG/*+angeles/NNG/*
lotstocuddle,,,,NNG,*,F,lotstocuddle,Compound,*,*,lots/NNG/*+to/NNG/*+cuddle/NNG/*
loudalton,,,,NNG,*,F,loudalton,Compound,*,*,lou/NNG/*+dalton/NNG/*
louiscastel,,,,NNG,*,F,louiscastel,Compound,*,*,louis/NNG/*+castel/NNG/*
louisdog,,,,NNG,*,F,louisdog,Compound,*,*,louis/NNG/*+dog/NNG/*
louiserard,,,,NNG,*,F,louiserard,Compound,*,*,louis/NNG/*+erard/NNG/*
louisgarneau,,,,NNG,*,F,louisgarneau,Compound,*,*,louis/NNG/*+garneau/NNG/*
louisleeman,,,,NNG,*,F,louisleeman,Compound,*,*,louis/NNG/*+leeman/NNG/*
louisquartoz,,,,NNG,*,F,louisquartoz,Compound,*,*,louis/NNG/*+quartoz/NNG/*
louisquatorze,,,,NNG,*,F,louisquatorze,Compound,*,*,louis/NNG/*+quatorze/NNG/*
louisvassett,,,,NNG,*,F,louisvassett,Compound,*,*,louis/NNG/*+vassett/NNG/*
louisvitton,,,,NNG,*,F,louisvitton,Compound,*,*,louis/NNG/*+vitton/NNG/*
louisvuitton,,,,NNG,*,F,louisvuitton,Compound,*,*,louis/NNG/*+vuitton/NNG/*
lovebypurple,,,,NNG,*,F,lovebypurple,Compound,*,*,love/NNG/*+by/NNG/*+purple/NNG/*
lovememonster,,,,NNG,*,F,lovememonster,Compound,*,*,love/NNG/*+me/NNG/*+monster/NNG/*
lovemere,,,,NNG,*,F,lovemere,Compound,*,*,love/NNG/*+mere/NNG/*
lovespell,,,,NNG,*,F,lovespell,Compound,*,*,love/NNG/*+spell/NNG/*
lovinghome,,,,NNG,*,F,lovinghome,Compound,*,*,loving/NNG/*+home/NNG/*
lowealpine,,,,NNG,*,F,lowealpine,Compound,*,*,lowe/NNG/*+alpine/NNG/*
lowrysfarm,,,,NNG,*,F,lowrysfarm,Compound,*,*,lowrys/NNG/*+farm/NNG/*
lpbackpack,,,,NNG,*,F,lpbackpack,Compound,*,*,lp/NNG/*+backpack/NNG/*
ltea,,,,NNG,*,F,ltea,Compound,*,*,lte/NNG/*+a/NNG/*
lucatrazzi,,,,NNG,*,F,lucatrazzi,Compound,*,*,luca/NNG/*+trazzi/NNG/*
lucbesson,,,,NNG,*,F,lucbesson,Compound,*,*,luc/NNG/*+besson/NNG/*
luccacouture,,,,NNG,*,F,luccacouture,Compound,*,*,lucca/NNG/*+couture/NNG/*
lucianochoi,,,,NNG,*,F,lucianochoi,Compound,*,*,luciano/NNG/*+choi/NNG/*
lucidfall,,,,NNG,*,F,lucidfall,Compound,*,*,lucid/NNG/*+fall/NNG/*
luciekaas,,,,NNG,*,F,luciekaas,Compound,*,*,lucie/NNG/*+kaas/NNG/*
lucienpiccard,,,,NNG,*,F,lucienpiccard,Compound,*,*,lucien/NNG/*+piccard/NNG/*
luckybrand,,,,NNG,*,F,luckybrand,Compound,*,*,lucky/NNG/*+brand/NNG/*
luckychouette,,,,NNG,*,F,luckychouette,Compound,*,*,lucky/NNG/*+chouette/NNG/*
luckydog,,,,NNG,*,F,luckydog,Compound,*,*,lucky/NNG/*+dog/NNG/*
luerlok,,,,NNG,*,F,luerlok,Compound,*,*,luer/NNG/*+lok/NNG/*
luigicolani,,,,NNG,*,F,luigicolani,Compound,*,*,luigi/NNG/*+colani/NNG/*
luisaspagnoli,,,,NNG,*,F,luisaspagnoli,Compound,*,*,luisa/NNG/*+spagnoli/NNG/*
lukbooks,,,,NNG,*,F,lukbooks,Compound,*,*,luk/NNG/*+books/NNG/*
lulucastagnette,,,,NNG,*,F,lulucastagnette,Compound,*,*,lulu/NNG/*+castagnette/NNG/*
luluguinness,,,,NNG,*,F,luluguinness,Compound,*,*,lulu/NNG/*+guinness/NNG/*
lunasea,,,,NNG,*,F,lunasea,Compound,*,*,luna/NNG/*+sea/NNG/*
lunebleueamin,,,,NNG,*,F,lunebleueamin,Compound,*,*,lunebleue/NNG/*+a/NNG/*+min/NNG/*
luulightning,,,,NNG,*,F,luulightning,Compound,*,*,luu/NNG/*+lightning/NNG/*
luvistrue,,,,NNG,*,F,luvistrue,Compound,*,*,luv/NNG/*+is/NNG/*+true/NNG/*
maadstudio,,,,NNG,*,F,maadstudio,Compound,*,*,maad/NNG/*+studio/NNG/*
macaroniandcheese,,,,NNG,*,F,macaroniandcheese,Compound,*,*,macaroni/NNG/*+and/NNG/*+cheese/NNG/*
macaroot,,,,NNG,*,F,macaroot,Compound,*,*,maca/NNG/*+root/NNG/*
macbook,,,,NNG,*,F,macbook,Compound,*,*,mac/NNG/*+book/NNG/*
macbookpro,,,,NNG,*,F,macbookpro,Compound,*,*,mac/NNG/*+book/NNG/*+pro/NNG/*
macchili,,,,NNG,*,F,macchili,Compound,*,*,mac/NNG/*+chili/NNG/*
machinejeans,,,,NNG,*,F,machinejeans,Compound,*,*,machine/NNG/*+jeans/NNG/*
machupicchu,,,,NNG,*,F,machupicchu,Compound,*,*,machu/NNG/*+picchu/NNG/*
machview,,,,NNG,*,F,machview,Compound,*,*,mach/NNG/*+view/NNG/*
macmini,,,,NNG,*,F,macmini,Compound,*,*,mac/NNG/*+mini/NNG/*
macmoc,,,,NNG,*,F,macmoc,Compound,*,*,mac/NNG/*+moc/NNG/*
macosadamas,,,,NNG,*,F,macosadamas,Compound,*,*,macos/NNG/*+adamas/NNG/*
macpro,,,,NNG,*,F,macpro,Compound,*,*,mac/NNG/*+pro/NNG/*
macsafe,,,,NNG,*,F,macsafe,Compound,*,*,mac/NNG/*+safe/NNG/*
macsports,,,,NNG,*,F,macsports,Compound,*,*,mac/NNG/*+sports/NNG/*
madecobalm,,,,NNG,*,F,madecobalm,Compound,*,*,madeco/NNG/*+balm/NNG/*
magicarm,,,,NNG,*,F,magicarm,Compound,*,*,magic/NNG/*+arm/NNG/*
magiccan,,,,NNG,*,F,magiccan,Compound,*,*,magic/NNG/*+can/NNG/*
magicchef,,,,NNG,*,F,magicchef,Compound,*,*,magic/NNG/*+chef/NNG/*
magicpen,,,,NNG,*,F,magicpen,Compound,*,*,magic/NNG/*+pen/NNG/*
magistaorden,,,,NNG,*,F,magistaorden,Compound,*,*,magista/NNG/*+orden/NNG/*
magsafe,,,,NNG,*,F,magsafe,Compound,*,*,mag/NNG/*+safe/NNG/*
mahsoyoung,,,,NNG,*,F,mahsoyoung,Compound,*,*,mah/NNG/*+soyoung/NNG/*
mainboard,,,,NNG,*,F,mainboard,Compound,*,*,main/NNG/*+board/NNG/*
maisondeines,,,,NNG,*,F,maisondeines,Compound,*,*,maison/NNG/*+de/NNG/*+ines/NNG/*
maisonkitsune,,,,NNG,*,F,maisonkitsune,Compound,*,*,maison/NNG/*+kitsune/NNG/*
maisonmargiela,,,,NNG,*,F,maisonmargiela,Compound,*,*,maison/NNG/*+margiela/NNG/*
majahflavah,,,,NNG,*,F,majahflavah,Compound,*,*,majah/NNG/*+flavah/NNG/*
majorleague,,,,NNG,*,F,majorleague,Compound,*,*,major/NNG/*+league/NNG/*
majorleaguebaseball,,,,NNG,*,F,majorleaguebaseball,Compound,*,*,major/NNG/*+league/NNG/*+baseball/NNG/*
makenbreak,,,,NNG,*,F,makenbreak,Compound,*,*,make/NNG/*+n/NNG/*+break/NNG/*
makerbot,,,,NNG,*,F,makerbot,Compound,*,*,maker/NNG/*+bot/NNG/*
makeupforever,,,,NNG,*,F,makeupforever,Compound,*,*,make/NNG/*+up/NNG/*+for/NNG/*+ever/NNG/*
makinochaya,,,,NNG,*,F,makinochaya,Compound,*,*,makino/NNG/*+chaya/NNG/*
maluwilz,,,,NNG,*,F,maluwilz,Compound,*,*,malu/NNG/*+wilz/NNG/*
mamabee,,,,NNG,*,F,mamabee,Compound,*,*,mama/NNG/*+bee/NNG/*
mamaison,,,,NNG,*,F,mamaison,Compound,*,*,ma/NNG/*+maison/NNG/*
mamazhome,,,,NNG,*,F,mamazhome,Compound,*,*,mamaz/NNG/*+home/NNG/*
mamondebb,,,,NNG,*,F,mamondebb,Compound,*,*,mamonde/NNG/*+bb/NNG/*
manchesterunited,,,,NNG,*,F,manchesterunited,Compound,*,*,manchester/NNG/*+united/NNG/*
mandarinaduck,,,,NNG,*,F,mandarinaduck,Compound,*,*,mandarina/NNG/*+duck/NNG/*
mandarinebrothers,,,,NNG,*,F,mandarinebrothers,Compound,*,*,mandarine/NNG/*+brothers/NNG/*
mangokids,,,,NNG,*,F,mangokids,Compound,*,*,mango/NNG/*+kids/NNG/*
manhattanpassage,,,,NNG,*,F,manhattanpassage,Compound,*,*,manhattan/NNG/*+passage/NNG/*
manhattanportage,,,,NNG,*,F,manhattanportage,Compound,*,*,manhattan/NNG/*+portage/NNG/*
mannfilter,,,,NNG,*,F,mannfilter,Compound,*,*,mann/NNG/*+filter/NNG/*
manoloblahnik,,,,NNG,*,F,manoloblahnik,Compound,*,*,manolo/NNG/*+blahnik/NNG/*
mansurgavriel,,,,NNG,*,F,mansurgavriel,Compound,*,*,mansur/NNG/*+gavriel/NNG/*
manuelritz,,,,NNG,*,F,manuelritz,Compound,*,*,manuel/NNG/*+ritz/NNG/*
marahoffman,,,,NNG,*,F,marahoffman,Compound,*,*,mara/NNG/*+hoffman/NNG/*
marcb,,,,NNG,*,F,marcb,Compound,*,*,marc/NNG/*+b/NNG/*
marcbymarcjacobs,,,,NNG,*,F,marcbymarcjacobs,Compound,*,*,marc/NNG/*+by/NNG/*+marc/NNG/*+jacobs/NNG/*
marccain,,,,NNG,*,F,marccain,Compound,*,*,marc/NNG/*+cain/NNG/*
marceloburlon,,,,NNG,*,F,marceloburlon,Compound,*,*,marcelo/NNG/*+burlon/NNG/*
marchwith,,,,NNG,*,F,marchwith,Compound,*,*,march/NNG/*+with/NNG/*
marcjacobs,,,,NNG,*,F,marcjacobs,Compound,*,*,marc/NNG/*+jacobs/NNG/*
marcnewson,,,,NNG,*,F,marcnewson,Compound,*,*,marc/NNG/*+newson/NNG/*
maresavanti,,,,NNG,*,F,maresavanti,Compound,*,*,mares/NNG/*+avanti/NNG/*
margarethowell,,,,NNG,*,F,margarethowell,Compound,*,*,margaret/NNG/*+howell/NNG/*
margarinfingers,,,,NNG,*,F,margarinfingers,Compound,*,*,margarin/NNG/*+fingers/NNG/*
margesherwood,,,,NNG,*,F,margesherwood,Compound,*,*,marge/NNG/*+sherwood/NNG/*
mariagalland,,,,NNG,*,F,mariagalland,Compound,*,*,maria/NNG/*+galland/NNG/*
mariannekate,,,,NNG,*,F,mariannekate,Compound,*,*,marianne/NNG/*+kate/NNG/*
mariebyrd,,,,NNG,*,F,mariebyrd,Compound,*,*,marie/NNG/*+byrd/NNG/*
maristeiger,,,,NNG,*,F,maristeiger,Compound,*,*,mari/NNG/*+steiger/NNG/*
markryden,,,,NNG,*,F,markryden,Compound,*,*,mark/NNG/*+ryden/NNG/*
matebook,,,,NNG,*,F,matebook,Compound,*,*,mate/NNG/*+book/NNG/*
matureha,,,,NNG,*,F,matureha,Compound,*,*,mature/NNG/*+ha/NNG/*
maxtek,,,,NNG,*,F,maxtek,Compound,*,*,max/NNG/*+tek/NNG/*
maxtombow,,,,NNG,*,F,maxtombow,Compound,*,*,max/NNG/*+tombow/NNG/*
mbrunomagli,,,,NNG,*,F,mbrunomagli,Compound,*,*,m/NNG/*+bruno/NNG/*+magli/NNG/*
mcpay,,,,NNG,*,F,mcpay,Compound,*,*,mc/NNG/*+pay/NNG/*
megaq,,,,NNG,*,F,megaq,Compound,*,*,mega/NNG/*+q/NNG/*
megavision,,,,NNG,*,F,megavision,Compound,*,*,mega/NNG/*+vision/NNG/*
metallath,,,,NNG,*,F,metallath,Compound,*,*,metal/NNG/*+lath/NNG/*
mibox,,,,NNG,*,F,mibox,Compound,*,*,mi/NNG/*+box/NNG/*
michaelkors,,,,NNG,*,F,michaelkors,Compound,*,*,michael/NNG/*+kors/NNG/*
michaelkorsbag,,,,NNG,*,F,michaelkorsbag,Compound,*,*,michael/NNG/*+kors/NNG/*+bag/NNG/*
microcell,,,,NNG,*,F,microcell,Compound,*,*,micro/NNG/*+cell/NNG/*
microhdmi,,,,NNG,*,F,microhdmi,Compound,*,*,micro/NNG/*+hdmi/NNG/*
microsd,,,,NNG,*,F,microsd,Compound,*,*,micro/NNG/*+sd/NNG/*
microsdhc,,,,NNG,*,F,microsdhc,Compound,*,*,micro/NNG/*+sdhc/NNG/*
microsoft,,,,NNG,*,F,microsoft,Compound,*,*,micro/NNG/*+soft/NNG/*
minecraft,,,,NNG,*,F,minecraft,Compound,*,*,mine/NNG/*+craft/NNG/*
minidisplayport,,,,NNG,*,F,minidisplayport,Compound,*,*,mini/NNG/*+display/NNG/*+port/NNG/*
minidp,,,,NNG,*,F,minidp,Compound,*,*,mini/NNG/*+dp/NNG/*
mlimited,,,,NNG,*,F,mlimited,Compound,*,*,m/NNG/*+limited/NNG/*
mmissoni,,,,NNG,*,F,mmissoni,Compound,*,*,m/NNG/*+missoni/NNG/*
mobball,,,,NNG,*,F,mobball,Compound,*,*,mob/NNG/*+ball/NNG/*
mogone,,,,NNG,*,F,mogone,Compound,*,*,mog/NNG/*+one/NNG/*
moroccanoil,,,,NNG,*,F,moroccanoil,Compound,*,*,moroccan/NNG/*+oil/NNG/*
motherboard,,,,NNG,*,F,motherboard,Compound,*,*,mother/NNG/*+board/NNG/*
motorsport,,,,NNG,*,F,motorsport,Compound,*,*,motor/NNG/*+sport/NNG/*
motorsports,,,,NNG,*,F,motorsports,Compound,*,*,motor/NNG/*+sport/NNG/*+s/NNG/*
mountainboard,,,,NNG,*,F,mountainboard,Compound,*,*,mountain/NNG/*+board/NNG/*
multimedia,,,,NNG,*,F,multimedia,Compound,*,*,multi/NNG/*+media/NNG/*
multimediacards,,,,NNG,*,F,multimediacards,Compound,*,*,multi/NNG/*+media/NNG/*+cards/NNG/*
mydarak,,,,NNG,*,F,mydarak,Compound,*,*,my/NNG/*+darak/NNG/*
mymemoria,,,,NNG,*,F,mymemoria,Compound,*,*,my/NNG/*+memoria/NNG/*
mymic,,,,NNG,*,F,mymic,Compound,*,*,my/NNG/*+mic/NNG/*
nethard,,,,NNG,*,F,nethard,Compound,*,*,net/NNG/*+hard/NNG/*
newbelmar,,,,NNG,*,F,newbelmar,Compound,*,*,new/NNG/*+belmar/NNG/*
newid,,,,NNG,*,F,newid,Compound,*,*,new/NNG/*+id/NNG/*
newplus,,,,NNG,*,F,newplus,Compound,*,*,new/NNG/*+plus/NNG/*
newsurface,,,,NNG,*,F,newsurface,Compound,*,*,new/NNG/*+surface/NNG/*
newsync,,,,NNG,*,F,newsync,Compound,*,*,new/NNG/*+sync/NNG/*
newtom,,,,NNG,*,F,newtom,Compound,*,*,new/NNG/*+tom/NNG/*
nexcare,,,,NNG,*,F,nexcare,Compound,*,*,nex/NNG/*+care/NNG/*
nextbook,,,,NNG,*,F,nextbook,Compound,*,*,next/NNG/*+book/NNG/*
nexwide,,,,NNG,*,F,nexwide,Compound,*,*,nex/NNG/*+wide/NNG/*
ninewest,,,,NNG,*,F,ninewest,Compound,*,*,nine/NNG/*+west/NNG/*
nitecore,,,,NNG,*,F,nitecore,Compound,*,*,nite/NNG/*+core/NNG/*
nmouse,,,,NNG,*,F,nmouse,Compound,*,*,n/NNG/*+mouse/NNG/*
notebook,,,,NNG,*,F,notebook,Compound,*,*,note/NNG/*+book/NNG/*
noteedge,,,,NNG,*,F,noteedge,Compound,*,*,note/NNG/*+edge/NNG/*
notefe,,,,NNG,*,F,notefe,Compound,*,*,note/NNG/*+fe/NNG/*
nursecall,,,,NNG,*,F,nursecall,Compound,*,*,nurse/NNG/*+call/NNG/*
nxmini,,,,NNG,*,F,nxmini,Compound,*,*,nx/NNG/*+mini/NNG/*
nyquil,,,,NNG,*,F,nyquil,Compound,*,*,ny/NNG/*+quil/NNG/*
officejet,,,,NNG,*,F,officejet,Compound,*,*,office/NNG/*+jet/NNG/*
oledtv,,,,NNG,*,F,oledtv,Compound,*,*,oled/NNG/*+tv/NNG/*
onankorea,,,,NNG,*,F,onankorea,Compound,*,*,onan/NNG/*+korea/NNG/*
opamp,,,,NNG,*,F,opamp,Compound,*,*,op/NNG/*+amp/NNG/*
optiplex,,,,NNG,*,F,optiplex,Compound,*,*,opti/NNG/*+plex/NNG/*
oversized,,,,NNG,*,F,oversized,Compound,*,*,over/NNG/*+sized/NNG/*
pacsafe,,,,NNG,*,F,pacsafe,Compound,*,*,pac/NNG/*+safe/NNG/*
pancake,,,,NNG,*,F,pancake,Compound,*,*,pan/NNG/*+cake/NNG/*
parrotzik,,,,NNG,*,F,parrotzik,Compound,*,*,parrot/NNG/*+zik/NNG/*
pcbank,,,,NNG,*,F,pcbank,Compound,*,*,pc/NNG/*+bank/NNG/*
pcmcia,,,,NNG,*,F,pcmcia,Compound,*,*,pc/NNG/*+mcia/NNG/*
pdaphone,,,,NNG,*,F,pdaphone,Compound,*,*,pda/NNG/*+phone/NNG/*
pdptv,,,,NNG,*,F,pdptv,Compound,*,*,pdp/NNG/*+tv/NNG/*
phigolf,,,,NNG,*,F,phigolf,Compound,*,*,phi/NNG/*+golf/NNG/*
pindot,,,,NNG,*,F,pindot,Compound,*,*,pin/NNG/*+dot/NNG/*
playstation,,,,NNG,*,F,playstation,Compound,*,*,play/NNG/*+station/NNG/*
plusone,,,,NNG,*,F,plusone,Compound,*,*,plus/NNG/*+one/NNG/*
